timestamp_us,adc_value
4915500,2639
4915750,2587
4916000,2533
4916250,2470
4916500,2429
4916750,2382
4917000,2339
4917250,2296
4917500,2255
4917750,2213
4918000,2169
4918250,2133
4918500,2090
4918750,2057
4919000,2042
4919250,4095
4919500,4095
4919750,4095
4920000,4023
4920250,4095
4920500,4068
4920750,3901
4921000,3755
4921250,3613
4921500,3485
4921750,3999
4922000,4095
4922250,4095
4922500,4019
4922750,4095
4923000,4040
4923250,3851
4923500,3685
4923750,3527
4924000,3391
4924250,3902
4924500,4095
4924750,4095
4925000,4019
4925250,4095
4925500,4014
4925750,3811
4926000,3637
4926250,3480
4926500,3340
4926750,4095
4927000,4095
4927250,4095
4927500,3941
4927750,4095
4928000,3864
4928250,3688
4928500,3509
4928750,3355
4929000,3211
4929250,3565
4929500,4095
4929750,4095
4930000,3985
4930250,4012
4930500,4040
4930750,3854
4931000,3691
4931250,3541
4931500,3415
4931750,3286
4932000,4095
4932250,4095
4932500,4095
4932750,4095
4933000,4095
4933250,4039
4933500,3881
4933750,3731
4934000,3612
4934250,3492
4934500,3593
4934750,4095
4935000,4095
4935250,4052
4935500,4095
4935750,4095
4936000,3954
4936250,3801
4936500,3678
4936750,3574
4937000,3461
4937250,3363
4937500,3262
4937750,3174
4938000,3095
4938250,3015
4938500,2931
4938750,2857
4939000,2784
4939250,2713
4939500,2651
4939750,2584
4940000,2521
4940250,2461
4940500,2393
4940750,2332
4941000,2269
4941250,2213
4941500,2153
4941750,2092
4942000,2031
4942250,1977
4942500,1920
4942750,1865
4943000,1813
4943250,1756
4943500,1696
4943750,1645
4944000,1588
4944250,1517
4944500,1449
4944750,1367
4945000,1320
4945250,1259
4945500,1205
4945750,1147
4946000,1107
4946250,1061
4946500,1015
4946750,987
4947000,971
4947250,950
4947500,935
4947750,919
4948000,935
4948250,923
4948500,919
4948750,917
4949000,938
4949250,935
4949500,934
4949750,927
4950000,942
4950250,943
4950500,939
4950750,941
4951000,955
4951250,949
4951500,943
4951750,937
4952000,952
4952250,951
4952500,950
4952750,948
4953000,955
4953250,966
4953500,965
4953750,955
4954000,968
4954250,955
4954500,947
4954750,942
4955000,950
4955250,937
4955500,924
4955750,919
4956000,935
4956250,923
4956500,919
4956750,908
4957000,925
4957250,912
4957500,905
4957750,893
4958000,919
4958250,909
4958500,893
4958750,887
4959000,921
4959250,903
4959500,891
4959750,884
4960000,907
4960250,895
4960500,885
4960750,869
4961000,895
4961250,862
4961500,861
4961750,863
4962000,891
4962250,883
4962500,875
4962750,873
4963000,903
4963250,893
4963500,891
4963750,889
4964000,925
4964250,910
4964500,905
4964750,904
4965000,931
4965250,917
4965500,921
4965750,918
4966000,935
4966250,931
4966500,930
4966750,931
4967000,952
4967250,943
4967500,941
4967750,938
4968000,946
4968250,943
4968500,937
4968750,937
4969000,967
4969250,952
4969500,949
4969750,943
4970000,969
4970250,965
4970500,953
4970750,946
4971000,954
4971250,950
4971500,939
4971750,931
4972000,925
4972250,925
4972500,921
4972750,916
4973000,930
4973250,921
4973500,911
4973750,901
4974000,917
4974250,911
4974500,905
4974750,893
4975000,915
4975250,905
4975500,894
4975750,887
4976000,910
4976250,901
4976500,890
4976750,874
4977000,908
4977250,891
4977500,875
4977750,863
4978000,877
4978250,877
4978500,869
4978750,861
4979000,888
4979250,887
4979500,879
4979750,873
4980000,904
4980250,901
4980500,893
4980750,887
4981000,918
4981250,909
4981500,905
4981750,902
4982000,921
4982250,926
4982500,923
4982750,919
4983000,939
4983250,937
4983500,936
4983750,936
4984000,951
4984250,946
4984500,940
4984750,937
4985000,947
4985250,945
4985500,943
4985750,943
4986000,955
4986250,949
4986500,953
4986750,959
4987000,965
4987250,955
4987500,951
4987750,942
4988000,953
4988250,941
4988500,932
4988750,925
4989000,933
4989250,922
4989500,915
4989750,909
4990000,926
4990250,918
4990500,907
4990750,895
4991000,919
4991250,911
4991500,902
4991750,886
4992000,915
4992250,903
4992500,889
4992750,887
4993000,910
4993250,901
4993500,887
4993750,879
4994000,902
4994250,882
4994500,868
4994750,841
4995000,891
4995250,885
4995500,871
4995750,860
4996000,895
4996250,889
4996500,884
4996750,877
4997000,909
4997250,903
4997500,903
4997750,892
4998000,920
4998250,915
4998500,907
4998750,906
4999000,933
4999250,928
4999500,925
4999750,920
5000000,942
5000250,939
5000500,937
5000750,935
5001000,951
5001250,947
5001500,939
5001750,933
5002000,951
5002250,947
5002500,949
5002750,948
5003000,948
5003250,964
5003500,967
5003750,950
5004000,966
5004250,955
5004500,941
5004750,943
5005000,949
5005250,937
5005500,924
5005750,917
